Time,cus_name,Location
18:20:00,Barry,dairy
18:20:00,Tricia,checkout
18:20:00,Alexa,dairy
18:20:00,Logan,drinks
18:20:00,Margaret,drinks
18:20:00,Kimberly,drinks
18:21:00,Levi,checkout
18:21:00,Carla,dairy
18:21:00,Shari,spices
18:21:00,Katrina,fruit
18:21:00,Jasmine,spices
18:21:00,Roger,spices
18:22:00,Gina,checkout
18:22:00,Katie,drinks
18:22:00,Harold,drinks
18:22:00,Monica,drinks
18:22:00,Greg,fruit
18:22:00,Todd,dairy
18:23:00,George,checkout
18:23:00,Ivan,fruit
18:23:00,Tracey,dairy
18:24:00,Jodi,drinks
18:24:00,Becky,dairy
18:24:00,Ashlee,drinks
18:24:00,Caroline,drinks
18:25:00,Shawna,checkout
18:25:00,Brent,spices
18:25:00,Rick,drinks
18:25:00,Colleen,fruit
18:25:00,Gwendolyn,dairy
18:25:00,Isaiah,spices
18:25:00,Darrell,spices
18:26:00,Joann,dairy
18:26:00,Sheila,drinks
18:26:00,Nicholas,drinks
18:26:00,Kaitlin,dairy
18:26:00,Stanley,spices
18:26:00,Melvin,drinks
18:26:00,Brandon,drinks
18:27:00,Tabitha,checkout
18:27:00,Reginald,dairy
18:27:00,Angela,checkout
18:27:00,Hayley,spices
18:27:00,Brandon,checkout
18:27:00,Chelsea,fruit
18:27:00,Caroline,fruit
18:27:00,Kevin,fruit
18:27:00,Rodney,dairy
18:28:00,Michelle,dairy
18:28:00,Leon,checkout
18:28:00,Andres,checkout
18:28:00,Susan,spices
18:28:00,Hailey,dairy
18:28:00,Beverly,spices
18:29:00,Chloe,checkout
18:29:00,Amy,dairy
18:29:00,Jenna,dairy
18:29:00,Dalton,drinks
18:29:00,Courtney,checkout
18:29:00,Carol,fruit
18:29:00,Mitchell,spices
18:29:00,Sarah,fruit
18:30:00,Jodi,checkout
18:30:00,Belinda,checkout
18:30:00,Tiffany,checkout
18:30:00,Clarence,spices
18:30:00,Barry,checkout
18:30:00,Hayden,drinks
18:30:00,Holly,spices
18:30:00,Karina,drinks
18:31:00,Lorraine,spices
18:31:00,Victoria,spices
18:31:00,Dustin,dairy
18:31:00,Jody,checkout
18:31:00,Renee,checkout
18:31:00,Jenna,fruit
18:31:00,Jonathan,checkout
18:31:00,Caroline,spices
18:31:00,Justin,spices
18:32:00,Jerome,checkout
18:32:00,Bob,drinks
18:32:00,Nancy,spices
18:32:00,Brittney,drinks
18:32:00,Lorraine,checkout
18:32:00,Nina,fruit
18:32:00,Arthur,spices
18:33:00,Travis,checkout
18:33:00,Roy,checkout
18:33:00,Brendan,fruit
18:33:00,Jean,fruit
18:34:00,Cindy,dairy
18:34:00,Angelica,fruit
18:34:00,Sydney,dairy
18:34:00,Stanley,checkout
18:34:00,Robyn,fruit
18:35:00,Sherry,fruit
18:35:00,Clayton,fruit
18:35:00,Yesenia,checkout
18:35:00,Leonard,checkout
18:35:00,Albert,fruit
18:35:00,Larry,drinks
18:35:00,Linda,fruit
18:35:00,Kristen,fruit
18:36:00,Kiara,fruit
18:36:00,Ellen,checkout
18:36:00,Bethany,fruit
18:36:00,Carrie,spices
18:36:00,Mackenzie,spices
18:36:00,Joel,dairy
18:36:00,Peter,spices
18:37:00,Ryan,spices
18:37:00,Beverly,drinks
18:37:00,Brandon,dairy
18:37:00,Damon,checkout
18:37:00,Jerome,drinks
18:37:00,Darius,checkout
18:37:00,Tasha,fruit
18:37:00,Devin,fruit
18:37:00,Cassandra,fruit
18:37:00,Jillian,drinks
18:37:00,Jack,fruit
18:37:00,Cindy,drinks
18:38:00,Jamie,drinks
18:38:00,Angelica,checkout
18:38:00,Alvin,checkout
18:38:00,Benjamin,checkout
18:38:00,Clinton,checkout
18:38:00,Nancy,drinks
18:39:00,Terry,checkout
18:39:00,Belinda,dairy
18:39:00,Jeffery,dairy
18:40:00,Clayton,drinks
18:40:00,Wesley,dairy
18:40:00,Kenneth,checkout
18:40:00,Justin,checkout
18:40:00,Beth,dairy
18:40:00,Mia,fruit
18:40:00,Eddie,fruit
18:40:00,Bianca,drinks
18:40:00,Jennifer,fruit
18:41:00,Roger,drinks
18:41:00,Brenda,checkout
18:41:00,Javier,fruit
18:41:00,Traci,checkout
18:41:00,Dale,drinks
18:41:00,Jillian,spices
18:41:00,Alejandra,drinks
18:42:00,Renee,fruit
18:42:00,Gail,fruit
18:42:00,Briana,dairy
18:42:00,Nathaniel,drinks
18:42:00,Thomas,spices
18:43:00,Sara,checkout
18:43:00,Kristie,checkout
18:43:00,Dan,checkout
18:43:00,Evan,checkout
18:43:00,Natalie,spices
18:43:00,Stanley,fruit
18:43:00,Ian,drinks
18:44:00,Evelyn,checkout
18:44:00,Neil,spices
18:44:00,Carl,spices
18:44:00,Cassandra,checkout
18:44:00,Yolanda,checkout
18:44:00,Meagan,spices
18:44:00,Tiffany,spices
18:45:00,Mackenzie,checkout
18:45:00,Pedro,dairy
18:45:00,Tasha,dairy
18:45:00,Jeremy,fruit
18:45:00,Tracey,checkout
18:45:00,Sonia,fruit
18:45:00,Andre,fruit
18:45:00,Karen,drinks
18:45:00,Karina,fruit
18:46:00,Alvin,checkout
18:46:00,Dale,checkout
18:46:00,Dalton,dairy
18:46:00,Susan,checkout
18:46:00,Don,fruit
18:47:00,Joshua,fruit
18:47:00,Sabrina,dairy
18:47:00,Timothy,drinks
18:47:00,Mason,fruit
18:47:00,Lori,dairy
18:47:00,Isabel,drinks
18:47:00,Parker,spices
18:47:00,Javier,fruit
18:48:00,Helen,drinks
18:48:00,Donna,dairy
18:49:00,Heidi,dairy
18:49:00,Beth,checkout
18:49:00,Jennifer,dairy
18:49:00,Jake,checkout
18:49:00,Kenneth,drinks
18:49:00,Phillip,checkout
18:49:00,Sarah,checkout
18:49:00,Tina,fruit
18:50:00,Ryan,drinks
18:50:00,Latoya,spices
18:50:00,Penny,checkout
18:50:00,Tina,checkout
18:50:00,Sean,spices
18:50:00,Leah,spices
18:51:00,Dakota,dairy
18:51:00,Evan,dairy
18:51:00,Victoria,checkout
18:51:00,Sean,checkout
18:51:00,Dalton,checkout
18:51:00,Max,checkout
18:51:00,Marcia,dairy
18:52:00,Dwayne,drinks
18:52:00,Isabel,spices
18:52:00,Deanna,checkout
18:52:00,Blake,dairy
18:52:00,Dustin,fruit
18:52:00,Travis,spices
18:52:00,Devon,dairy
18:53:00,Dwayne,checkout
18:53:00,Cristina,dairy
18:53:00,Tracey,dairy
18:53:00,Mason,spices
18:54:00,Bethany,dairy
18:54:00,Jeanne,dairy
18:55:00,Riley,drinks
18:55:00,Claire,checkout
18:55:00,Devin,checkout
18:55:00,Jose,dairy
18:55:00,Adam,spices
18:55:00,Kirk,drinks
18:55:00,Calvin,drinks
18:55:00,Kathleen,dairy
18:55:00,Clifford,drinks
18:56:00,Jill,drinks
18:56:00,Jesus,drinks
18:56:00,Grant,dairy
18:56:00,Oscar,spices
18:56:00,James,spices
18:56:00,Philip,fruit
18:56:00,Frank,dairy
18:56:00,Amber,drinks
18:57:00,Mackenzie,fruit
18:57:00,Laura,drinks
18:57:00,Gerald,spices
18:58:00,Kaitlyn,checkout
18:58:00,Ashley,spices
18:58:00,Gregg,fruit
18:58:00,Beth,checkout
18:58:00,Lindsay,drinks
18:58:00,Isabel,fruit
18:58:00,Joanna,spices
18:58:00,Christy,spices
18:58:00,Marisa,drinks
18:58:00,Shirley,drinks
18:59:00,Hayden,spices
18:59:00,Gabriella,fruit
18:59:00,Jake,spices
18:59:00,Melissa,dairy
18:60:00,Victoria,checkout
18:60:00,Renee,checkout
18:60:00,Timothy,checkout
18:60:00,Patrick,fruit
18:60:00,Neil,spices
18:60:00,Zoe,dairy
18:60:00,Maxwell,fruit
18:60:00,Ray,fruit
18:60:00,Kaitlyn,spices
18:60:00,Kara,dairy
19:1:00,Kaitlyn,dairy
19:1:00,Kristopher,checkout
19:1:00,Marie,checkout
19:1:00,Melissa,fruit
19:1:00,Dan,checkout
19:1:00,Peggy,checkout
19:1:00,Jackson,fruit
19:2:00,Dakota,checkout
19:2:00,Levi,spices
19:2:00,Lonnie,drinks
19:2:00,Janice,fruit
19:2:00,Carly,checkout
19:2:00,Joyce,dairy
19:3:00,Erik,drinks
19:3:00,Trevor,spices
19:3:00,Joanna,fruit
19:3:00,Dean,dairy
19:3:00,Ian,fruit
19:3:00,Megan,spices
19:3:00,Xavier,fruit
19:3:00,Meagan,drinks
19:3:00,Jeremiah,spices
19:4:00,Jon,spices
19:4:00,Sandra,checkout
19:4:00,Tracie,drinks
19:4:00,Denise,drinks
19:4:00,Aimee,fruit
19:4:00,Kendra,fruit
19:5:00,Robyn,checkout
19:5:00,Steve,spices
19:5:00,Brandon,spices
19:5:00,Marisa,dairy
19:5:00,Noah,checkout
19:5:00,Taylor,spices
19:5:00,William,dairy
19:5:00,Joyce,drinks
19:5:00,Molly,spices
19:6:00,Hailey,fruit
19:6:00,Megan,checkout
19:6:00,Mark,checkout
19:6:00,Melissa,checkout
19:6:00,Christie,checkout
19:6:00,Glenda,drinks
19:6:00,Jeremy,fruit
19:6:00,Edwin,fruit
19:6:00,Monique,spices
19:6:00,Carl,drinks
19:6:00,Caleb,spices
19:7:00,Diane,drinks
19:7:00,Samantha,checkout
19:7:00,Blake,fruit
19:7:00,Alisha,drinks
19:7:00,Calvin,checkout
19:7:00,Fred,checkout
19:7:00,Guy,fruit
19:8:00,Calvin,drinks
19:8:00,Carol,checkout
19:8:00,Katie,spices
19:8:00,Manuel,fruit
19:9:00,Cameron,dairy
19:9:00,Caroline,checkout
19:9:00,Clayton,checkout
19:9:00,Arthur,checkout
19:9:00,Wayne,drinks
19:9:00,Levi,fruit
19:9:00,Raymond,dairy
19:9:00,Joyce,spices
19:9:00,Debra,dairy
19:9:00,Penny,spices
19:10:00,Ebony,spices
19:10:00,Caroline,checkout
19:10:00,Ian,spices
19:10:00,Brianna,dairy
19:10:00,Jessica,drinks
19:10:00,Alexis,fruit
19:10:00,Jose,dairy
19:10:00,Jessica,drinks
19:11:00,Kaitlin,drinks
19:11:00,Ralph,checkout
19:11:00,Mathew,checkout
19:11:00,Tom,dairy
19:11:00,Wayne,fruit
19:11:00,Bianca,dairy
19:11:00,Alexandria,spices
19:11:00,Troy,drinks
19:11:00,Alexa,spices
19:12:00,Cameron,fruit
19:12:00,Keith,checkout
19:12:00,Mike,dairy
19:12:00,Lindsay,drinks
19:12:00,Randall,fruit
19:12:00,Savannah,fruit
19:12:00,Joy,dairy
19:12:00,Melissa,fruit
19:13:00,Geoffrey,drinks
19:13:00,Tonya,fruit
19:13:00,Matthew,checkout
19:13:00,Caleb,checkout
19:13:00,Brett,spices
19:13:00,Jaclyn,fruit
19:14:00,Diane,spices
19:14:00,Jared,checkout
19:14:00,Sierra,drinks
19:14:00,Joanna,fruit
19:14:00,Stacie,dairy
19:15:00,Leon,drinks
19:15:00,Sabrina,checkout
19:15:00,Stacie,checkout
19:15:00,Caitlyn,fruit
19:15:00,Michaela,fruit
19:15:00,Tiffany,dairy
19:16:00,Kathleen,checkout
19:16:00,Dawn,fruit
19:16:00,Heidi,fruit
19:17:00,Sally,checkout
19:17:00,Mackenzie,checkout
19:17:00,Tammy,dairy
19:17:00,Bobby,spices
19:18:00,Brianna,drinks
19:18:00,Anthony,drinks
19:18:00,Savannah,dairy
19:18:00,Leon,fruit
19:18:00,Stephanie,spices
19:19:00,Daisy,spices
19:19:00,Ryan,checkout
19:19:00,Calvin,checkout
19:19:00,Alec,spices
19:19:00,Wyatt,checkout
19:19:00,Tasha,checkout
19:19:00,Connie,dairy
19:19:00,Joel,drinks
19:19:00,Alicia,spices
19:19:00,Wanda,fruit
19:19:00,Nathan,fruit
19:20:00,Marcus,checkout
19:20:00,Howard,dairy
19:20:00,Cassidy,dairy
19:21:00,Evelyn,checkout
19:21:00,Kristina,checkout
19:21:00,Jack,dairy
19:21:00,Betty,spices
19:21:00,Dean,drinks
19:21:00,Virginia,fruit
19:21:00,Neil,dairy
19:21:00,George,spices
19:21:00,Caitlin,dairy
19:21:00,Chelsea,fruit
19:22:00,Abigail,spices
19:22:00,Jeremy,dairy
19:22:00,Dominic,dairy
19:22:00,Shawna,dairy
19:22:00,Sally,dairy
19:23:00,Jocelyn,drinks
19:23:00,Mike,fruit
19:23:00,Geoffrey,fruit
19:23:00,Candace,checkout
19:23:00,Susan,drinks
19:23:00,Roberto,drinks
19:23:00,Roberto,spices
19:24:00,Tyrone,checkout
19:24:00,Erika,drinks
19:24:00,Gabriel,spices
19:25:00,Brett,dairy
19:25:00,Howard,drinks
19:25:00,Jerry,spices
19:25:00,Carrie,spices
19:25:00,Lawrence,fruit
19:25:00,John,dairy
19:26:00,Judith,spices
19:26:00,Danielle,checkout
19:26:00,Roger,drinks
19:26:00,Lindsay,fruit
19:26:00,Adriana,fruit
19:26:00,Tammy,spices
19:26:00,Meghan,dairy
19:26:00,Cassidy,drinks
19:26:00,Jim,drinks
19:27:00,Rebekah,checkout
19:27:00,Mackenzie,fruit
19:27:00,Bryce,checkout
19:27:00,Tracey,checkout
19:27:00,Patty,checkout
19:27:00,Patricia,spices
19:27:00,Ruben,drinks
19:27:00,Angelica,spices
19:27:00,Todd,drinks
19:27:00,Ernest,dairy
19:28:00,Jake,drinks
19:28:00,Shari,spices
19:28:00,Yesenia,drinks
19:28:00,Janet,drinks
19:28:00,Jose,drinks
19:28:00,Cristian,dairy
19:28:00,Blake,fruit
19:29:00,Juan,checkout
19:29:00,Alexandra,fruit
19:29:00,Sally,drinks
19:29:00,Victoria,drinks
19:29:00,Jim,fruit
19:30:00,Shelley,fruit
19:30:00,Jonathan,fruit
19:30:00,Judy,checkout
19:30:00,Jasmin,spices
19:30:00,Jake,spices
19:30:00,Carrie,drinks
19:30:00,Alexa,checkout
19:30:00,Debbie,fruit
19:30:00,Bianca,spices
19:30:00,Travis,dairy
19:30:00,Omar,spices
19:30:00,Patrick,spices
19:31:00,Olivia,spices
19:31:00,Caitlyn,drinks
19:31:00,Rita,fruit
19:31:00,Mike,dairy
19:31:00,Christine,checkout
19:31:00,Gavin,spices
19:32:00,Ross,checkout
19:32:00,Marcus,dairy
19:32:00,Tony,fruit
19:32:00,Carly,fruit
19:32:00,Leonard,spices
19:32:00,Jeanne,drinks
19:32:00,Hunter,drinks
19:33:00,Roberto,checkout
19:33:00,Bruce,dairy
19:33:00,Jennifer,drinks
19:33:00,Diane,dairy
19:33:00,Daniel,dairy
19:33:00,Nicole,checkout
19:33:00,Raymond,spices
19:33:00,Lance,fruit
19:33:00,Marco,dairy
19:33:00,Tammy,dairy
19:33:00,Sharon,drinks
19:34:00,Gabriella,drinks
19:34:00,Leon,checkout
19:34:00,Isaiah,dairy
19:34:00,Regina,drinks
19:34:00,Jonathon,dairy
19:34:00,Wyatt,drinks
19:34:00,Bonnie,fruit
19:34:00,Kari,dairy
19:35:00,Eugene,fruit
19:35:00,Mackenzie,checkout
19:35:00,Shelby,dairy
19:35:00,Ebony,checkout
19:35:00,Loretta,fruit
19:35:00,Rose,spices
19:35:00,Kristie,fruit
19:36:00,Renee,checkout
19:36:00,Sydney,checkout
19:36:00,Marie,dairy
19:36:00,Francisco,spices
19:36:00,Caroline,dairy
19:36:00,Alice,fruit
19:36:00,Roberto,drinks
19:36:00,Tonya,fruit
19:36:00,Holly,fruit
19:37:00,Jerry,dairy
19:37:00,Tasha,checkout
19:37:00,Jeffery,fruit
19:37:00,Mckenzie,spices
19:37:00,Stephen,spices
19:37:00,Karl,dairy
19:37:00,Mandy,dairy
19:38:00,Daniel,spices
19:38:00,Joann,spices
19:38:00,Dale,dairy
19:38:00,Martin,spices
19:38:00,Melinda,dairy
19:39:00,Susan,spices
19:39:00,Colleen,dairy
19:39:00,Beth,fruit
19:39:00,Kerry,dairy
19:39:00,Tristan,drinks
19:39:00,Patrick,spices
19:39:00,Sabrina,checkout
19:39:00,Tabitha,dairy
19:40:00,Bridget,drinks
19:40:00,Sierra,checkout
19:40:00,Kiara,checkout
19:40:00,Christy,drinks
19:41:00,Colleen,spices
19:41:00,Barbara,drinks
19:41:00,Patrick,fruit
19:41:00,Lydia,spices
19:41:00,Andre,dairy
19:42:00,Luis,spices
19:42:00,Tabitha,spices
19:42:00,Meagan,dairy
19:43:00,Brandon,checkout
19:43:00,Chelsey,checkout
19:43:00,Amanda,drinks
19:43:00,Tasha,dairy
19:44:00,Mckenzie,fruit
19:44:00,Kelly,fruit
19:44:00,Doris,checkout
19:44:00,Haley,drinks
19:44:00,Whitney,dairy
19:44:00,Daniel,spices
19:44:00,Ross,spices
19:44:00,Geoffrey,spices
19:44:00,Noah,drinks
19:44:00,Katelyn,dairy
19:44:00,Gabriella,drinks
19:45:00,Meagan,drinks
19:45:00,Hannah,fruit
19:45:00,Latasha,dairy
19:45:00,Alex,dairy
19:46:00,Ashley,checkout
19:46:00,Sally,dairy
19:46:00,John,spices
19:46:00,Pam,fruit
19:46:00,Elijah,spices
19:47:00,Zachary,checkout
19:47:00,Lee,fruit
19:48:00,Hailey,checkout
19:48:00,Gail,dairy
19:48:00,Carol,checkout
19:48:00,Joan,dairy
19:48:00,Ruben,checkout
19:48:00,Janet,checkout
19:48:00,Gabriella,checkout
19:48:00,Debbie,dairy
19:48:00,Felicia,dairy
19:48:00,Kristi,dairy
19:48:00,Megan,fruit
19:48:00,Tina,fruit
19:49:00,Gabrielle,checkout
19:49:00,Andrea,spices
19:50:00,Stanley,checkout
19:50:00,Haley,fruit
19:50:00,Helen,spices
19:50:00,Chloe,dairy
19:50:00,Martin,spices
19:50:00,Amanda,spices
19:51:00,Diane,checkout
19:51:00,Annette,dairy
19:51:00,Eileen,checkout
19:51:00,Seth,spices
19:51:00,Mandy,fruit
19:51:00,Dawn,checkout
19:51:00,Roberto,checkout
19:51:00,Yolanda,drinks
19:52:00,Martin,drinks
19:52:00,Karina,checkout
19:52:00,Paige,fruit
19:52:00,Christine,spices
19:52:00,Collin,fruit
19:52:00,Richard,dairy
19:52:00,Adrienne,drinks
19:53:00,Nicolas,fruit
19:53:00,Bridget,spices
19:53:00,Geoffrey,checkout
19:53:00,Sabrina,dairy
19:53:00,William,drinks
19:53:00,Raymond,fruit
19:53:00,Sean,fruit
19:53:00,Ellen,drinks
19:54:00,Gabriela,fruit
19:54:00,Alison,checkout
19:54:00,Shirley,fruit
19:54:00,Janet,fruit
19:54:00,Jeanne,checkout
19:54:00,Chelsey,drinks
19:54:00,Sarah,dairy
19:54:00,Sheena,dairy
19:54:00,Natasha,spices
19:55:00,Briana,checkout
19:55:00,Dale,checkout
19:55:00,Roger,drinks
19:55:00,Dawn,drinks
19:55:00,Patrick,checkout
19:55:00,Sherry,drinks
19:55:00,Seth,spices
19:56:00,Raymond,drinks
19:56:00,Judy,drinks
19:56:00,Nancy,dairy
19:56:00,Arthur,spices
19:56:00,Blake,spices
19:56:00,Samuel,fruit
19:57:00,Noah,checkout
19:57:00,Cristian,checkout
19:57:00,Pamela,checkout
19:57:00,Joanna,checkout
19:57:00,Claire,fruit
19:58:00,Amanda,dairy
19:58:00,Makayla,fruit
19:58:00,Dwayne,fruit
19:58:00,Duane,drinks
19:59:00,Anita,dairy
19:59:00,Paige,spices
19:59:00,Alexa,fruit
19:59:00,Cole,spices
19:59:00,Riley,spices
19:59:00,Sharon,dairy
19:59:00,Luis,checkout
19:59:00,Catherine,spices
19:59:00,Daisy,drinks
19:59:00,Jodi,drinks
19:60:00,Jenna,dairy
19:60:00,Dakota,checkout
19:60:00,Clinton,checkout
19:60:00,Lawrence,spices
19:60:00,Chloe,spices
19:60:00,Ethan,dairy
19:60:00,Greg,checkout
19:60:00,Judy,dairy
19:60:00,Shawna,drinks
19:60:00,Brandon,dairy
19:60:00,Lawrence,dairy
20:1:00,Doris,checkout
20:1:00,Mandy,checkout
20:1:00,Mike,checkout
20:1:00,Ashlee,dairy
20:1:00,Tommy,checkout
20:1:00,Brenda,checkout
20:1:00,Antonio,spices
20:1:00,Diana,spices
20:1:00,Monica,drinks
20:1:00,Donald,dairy
20:1:00,Sylvia,dairy
20:2:00,Brendan,spices
20:2:00,Sheri,checkout
20:2:00,Jill,checkout
20:2:00,Jordan,dairy
20:2:00,Edgar,fruit
20:2:00,Ann,fruit
20:3:00,Daisy,dairy
20:3:00,Kathy,checkout
20:3:00,Jason,checkout
20:3:00,Patrick,fruit
20:3:00,Cheyenne,dairy
20:3:00,Stuart,fruit
20:3:00,Melinda,spices
20:4:00,Chris,fruit
20:4:00,Priscilla,drinks
20:4:00,Alexander,drinks
20:4:00,April,fruit
20:4:00,Jerry,drinks
20:5:00,Brett,checkout
20:5:00,Latoya,checkout
20:5:00,Latasha,checkout
20:5:00,Linda,spices
20:5:00,Sara,dairy
20:5:00,Lynn,spices
20:5:00,Gabriella,fruit
20:5:00,Dave,spices
20:6:00,Micheal,spices
20:6:00,Kevin,drinks
20:6:00,Frances,checkout
20:6:00,Brad,checkout
20:6:00,Bianca,spices
20:6:00,Joanne,checkout
20:6:00,Don,drinks
20:6:00,Joy,spices
20:7:00,Ronnie,drinks
20:7:00,Noah,spices
20:7:00,Christina,checkout
20:7:00,Shirley,checkout
20:7:00,Wyatt,spices
20:7:00,Audrey,checkout
20:7:00,Mckenzie,fruit
20:7:00,Christine,dairy
20:7:00,Sheena,drinks
20:7:00,Derrick,drinks
20:7:00,Katie,fruit
20:8:00,Kaitlin,checkout
20:8:00,Natasha,dairy
20:8:00,Alejandra,drinks
20:9:00,Cristina,checkout
20:9:00,Virginia,fruit
20:9:00,Terrence,fruit
20:9:00,Lindsay,drinks
20:10:00,Michaela,checkout
20:10:00,Sheila,checkout
20:10:00,Gabriella,dairy
20:10:00,Kristin,fruit
20:11:00,Diane,dairy
20:11:00,Kirk,fruit
20:11:00,Lydia,checkout
20:11:00,Ethan,spices
20:12:00,Sharon,spices
20:12:00,Perry,checkout
20:12:00,Stacie,checkout
20:12:00,Lorraine,drinks
20:12:00,Janet,checkout
20:12:00,Samantha,checkout
20:12:00,Parker,drinks
20:12:00,Krista,spices
20:12:00,Robert,drinks
20:12:00,Chris,drinks
20:12:00,Isabel,spices
20:13:00,Tom,fruit
20:13:00,Pamela,checkout
20:13:00,Sabrina,spices
20:13:00,Timothy,checkout
20:13:00,Jamie,spices
20:13:00,Jill,dairy
20:14:00,Justin,fruit
20:14:00,Roger,drinks
20:14:00,Brittany,checkout
20:14:00,Jerry,spices
20:14:00,Patrick,checkout
20:14:00,Gerald,checkout
20:14:00,Sean,drinks
20:14:00,Levi,fruit
20:14:00,Joshua,drinks
20:14:00,Victor,fruit
20:14:00,Jenna,fruit
20:14:00,Sonia,drinks
20:15:00,Kenneth,checkout
20:15:00,Katelyn,checkout
20:15:00,Kristi,drinks
20:15:00,Patrick,fruit
20:16:00,William,checkout
20:16:00,Martha,dairy
20:16:00,Jeremy,drinks
20:16:00,Harold,fruit
20:16:00,Laura,checkout
20:16:00,Henry,dairy
20:16:00,Mackenzie,fruit
20:16:00,Roy,dairy
20:17:00,Helen,checkout
20:17:00,Catherine,drinks
20:17:00,Daisy,checkout
20:17:00,Stacey,spices
20:17:00,Lance,dairy
20:17:00,Collin,drinks
20:17:00,Erika,fruit
20:17:00,Marcus,spices
20:17:00,Tommy,spices
20:18:00,Miguel,spices
20:18:00,Rachel,checkout
20:18:00,Phillip,dairy
20:18:00,Sheri,fruit
20:19:00,Gene,checkout
20:19:00,Dean,checkout
20:19:00,Martha,drinks
20:19:00,Bianca,dairy
20:19:00,Dennis,checkout
20:19:00,Bobby,fruit
20:19:00,Becky,dairy
20:19:00,Charles,drinks
20:19:00,Tamara,drinks
20:19:00,Mitchell,drinks
20:20:00,Ricardo,fruit
20:20:00,Cesar,fruit
20:20:00,Wyatt,drinks
20:20:00,Benjamin,fruit
20:20:00,Roy,checkout
20:20:00,Isaiah,checkout
20:20:00,Cassandra,spices
20:20:00,Alejandra,drinks
20:20:00,Shawn,drinks
20:20:00,Monica,drinks
20:21:00,Larry,checkout
20:21:00,Erica,spices
20:21:00,Dana,spices
20:21:00,Larry,dairy
20:21:00,Tyrone,fruit
20:21:00,Cathy,drinks
20:22:00,Natasha,checkout
20:22:00,Rick,drinks
20:22:00,Aimee,checkout
20:22:00,Brian,checkout
20:22:00,Judy,fruit
20:22:00,Deborah,checkout
20:22:00,Chelsea,checkout
20:22:00,Meagan,dairy
20:22:00,Collin,dairy
20:22:00,Courtney,fruit
20:23:00,Rhonda,checkout
20:23:00,Carrie,drinks
20:23:00,Carl,fruit
20:23:00,Monica,drinks
20:23:00,Alfred,drinks
20:24:00,Shelley,dairy
20:24:00,Joshua,checkout
20:24:00,Tiffany,fruit
20:24:00,Greg,checkout
20:24:00,Alexandria,fruit
20:24:00,Harold,checkout
20:24:00,Tammy,checkout
20:24:00,Bonnie,spices
20:24:00,Ray,drinks
20:24:00,Yvette,spices
20:24:00,Sherry,fruit
20:24:00,Tracy,spices
20:25:00,Sergio,checkout
20:25:00,Shelley,checkout
20:25:00,Bruce,checkout
20:25:00,Jonathan,drinks
20:25:00,Susan,dairy
20:26:00,Peter,checkout
20:26:00,Penny,checkout
20:26:00,Bianca,checkout
20:26:00,Hunter,checkout
20:26:00,Shawn,drinks
20:26:00,Cheyenne,checkout
20:26:00,Jose,drinks
20:26:00,Shelly,fruit
20:26:00,Kathleen,fruit
20:26:00,Madison,spices
20:26:00,Kara,fruit
20:27:00,Marcus,drinks
20:27:00,Helen,fruit
20:27:00,Anne,spices
20:27:00,Greg,fruit
20:27:00,Bobby,fruit
20:27:00,Spencer,drinks
20:28:00,Jasmine,dairy
20:28:00,Cole,dairy
20:28:00,Mandy,spices
20:28:00,Barbara,fruit
20:28:00,Judy,spices
20:28:00,Lee,drinks
20:28:00,Denise,dairy
20:28:00,Eddie,dairy
20:28:00,Robin,spices
20:29:00,Phillip,checkout
20:29:00,Hannah,checkout
20:29:00,Sally,fruit
20:29:00,Leah,drinks
20:29:00,Desiree,fruit
20:30:00,Kaitlyn,drinks
20:30:00,Jack,fruit
20:30:00,Collin,checkout
20:30:00,Nathaniel,checkout
20:30:00,Janice,dairy
20:30:00,Ralph,checkout
20:30:00,Kellie,checkout
20:30:00,Carmen,fruit
20:31:00,Rita,dairy
20:31:00,Darrell,fruit
20:31:00,Lonnie,checkout
20:31:00,Susan,dairy
20:31:00,Angelica,fruit
20:31:00,Sylvia,fruit
20:31:00,Terrence,dairy
20:31:00,Don,fruit
20:32:00,Carl,spices
20:32:00,Jody,drinks
20:32:00,Alexa,fruit
20:32:00,Ernest,fruit
20:32:00,Donald,fruit
20:33:00,Larry,drinks
20:33:00,Nancy,checkout
20:33:00,Eileen,spices
20:33:00,Vicki,dairy
20:34:00,Chris,checkout
20:34:00,Amy,drinks
20:34:00,Kelsey,dairy
20:35:00,Antonio,checkout
20:35:00,Sandra,spices
20:35:00,Collin,spices
20:35:00,Stacy,fruit
20:35:00,Damon,fruit
20:35:00,Jeremy,drinks
20:35:00,Robin,spices
20:36:00,Gwendolyn,spices
20:36:00,Jeffery,dairy
20:36:00,Scott,checkout
20:36:00,Shelly,checkout
20:36:00,Ethan,spices
20:36:00,Drew,spices
20:37:00,Susan,checkout
20:37:00,Alexis,dairy
20:37:00,Miranda,checkout
20:37:00,Jack,dairy
20:37:00,Martha,spices
20:37:00,Sharon,checkout
20:37:00,Krista,checkout
20:37:00,Johnny,fruit
20:37:00,Hector,drinks
20:37:00,Kim,fruit
20:37:00,Yesenia,spices
20:38:00,Norma,dairy
20:38:00,Dorothy,drinks
20:38:00,Omar,checkout
20:38:00,Ricky,fruit
20:38:00,Ruth,dairy
20:38:00,Christie,drinks
20:39:00,Desiree,drinks
20:39:00,Wyatt,drinks
20:39:00,Jenna,checkout
20:39:00,Fernando,dairy
